index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
3020,tm305227,Daniel Sosa: Sosafado,MOVIE,2017,,77,['comedy'],['MX'],,tt6502534,5.4,98.0
3021,tm446104,Fantastica,MOVIE,2018,G,114,"['fantasy', 'comedy']",['PH'],,tt9270416,3.6,212.0
3022,tm459024,Food on the Go,MOVIE,2017,,66,"['documentation', 'european']","['AR', 'IT']",,tt7321504,6.3,211.0
3023,tm373864,Agustín Aristarán: Soy Rada,MOVIE,2018,,60,['comedy'],['AR'],,tt8004552,6.1,121.0
3024,tm306680,Grillo vs Grillo,MOVIE,2017,,95,"['comedy', 'european']",['XX'],,tt6522846,5.2,129.0
3025,tm286520,Jim Gaffigan: Cinco,MOVIE,2017,,73,['comedy'],['US'],,tt6090102,7.1,2381.0
3026,tm447261,Free Rein: The Twelve Neighs of Christmas,MOVIE,2018,,58,"['comedy', 'drama', 'family']",['US'],,tt9315418,6.7,5633.0
3027,tm307698,My Ex & Whys,MOVIE,2017,,120,"['romance', 'drama']",['PH'],,tt6544850,6.2,572.0
3028,tm244277,Pa Paandi,MOVIE,2017,,125,"['comedy', 'action', 'romance', 'family', 'drama']",['IN'],,tt6734886,7.4,1725.0
3029,tm376844,Penalty Kick,MOVIE,2018,PG-13,89,['comedy'],"['MX', 'CO']",,tt8007436,3.7,280.0
3030,tm814861,Noblemen,MOVIE,2018,,108,['drama'],['IN'],,tt6514218,5.6,274.0
3031,tm352642,Bonboné,MOVIE,2018,,15,"['comedy', 'drama']","['LB', 'PS']",,,,
3032,tm346390,Brad Paisley's Comedy Rodeo,MOVIE,2017,,63,['comedy'],['US'],,tt6794448,5.7,151.0
3033,tm313118,"Love, Surreal and Odd",MOVIE,2017,G,95,"['comedy', 'romance']",['TR'],,tt6555772,5.6,3216.0
3034,tm423315,Pacíficum,MOVIE,2017,,74,['documentation'],['PE'],,tt8026108,6.5,126.0
3035,tm417488,Mama's Boy,MOVIE,2018,,104,['comedy'],['EG'],,tt8665900,6.1,987.0
3036,tm1073482,Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers,MOVIE,2018,G,86,[],[],,,,
3037,tm353791,Seven Sundays,MOVIE,2017,,128,"['drama', 'comedy']",['PH'],,tt7502214,7.7,456.0
3038,tm444576,Puppy Star Christmas,MOVIE,2018,PG,90,"['family', 'comedy']",['US'],,tt8861786,3.6,248.0
3039,tm434776,Mo Amer: The Vagabond,MOVIE,2018,,56,"['comedy', 'documentation']",['US'],,tt9060526,7.3,799.0
3040,tm445258,Marriage Palace,MOVIE,2018,,102,['comedy'],['XX'],,tt8852242,6.2,180.0
3041,ts55735,The Perfect Match,SHOW,2017,TV-14,44,"['comedy', 'drama']",['TW'],1.0,,,
3042,ts82160,Harvey Street Kids,SHOW,2018,TV-Y7,24,"['action', 'family', 'animation', 'comedy']",['US'],4.0,tt7758552,6.8,249.0
3043,tm364769,Pahuna: The Little Visitors,MOVIE,2017,,138,['drama'],"['IN', 'NP']",,tt6940696,7.5,397.0
3044,tm1118527,Shiva VS Autobots,MOVIE,2018,,79,[],[],,,,
3045,tm411508,Mahi NRI,MOVIE,2017,,132,"['comedy', 'drama']",['IN'],,tt5910902,5.9,83.0
3046,tm319477,Rodney King,MOVIE,2017,,52,"['crime', 'comedy', 'drama', 'history', 'documentation']",['US'],,tt6624312,5.8,601.0
3047,tm433215,Exes Baggage,MOVIE,2018,,104,"['drama', 'romance']",['PH'],,tt8835552,6.4,267.0
3048,tm456983,Mauli,MOVIE,2018,,134,"['drama', 'action']",['IN'],,tt8826936,5.6,362.0
3049,tm320756,Tracy Morgan: Staying Alive,MOVIE,2017,,60,['comedy'],['XX'],,tt6680270,6.1,1202.0
3050,tm466084,Voulez-vous rire avec moi ce soir?,MOVIE,2018,,93,"['documentation', 'european']",['FR'],,tt8413624,6.8,43.0
3051,tm430459,La Leyenda del Diamante,MOVIE,2018,,87,"['fantasy', 'scifi', 'action', 'horror', 'western', 'family']",['MX'],,tt6487242,3.4,48.0
3052,tm413266,Pup Star: World Tour,MOVIE,2018,G,87,"['comedy', 'family']","['CA', 'JP', 'US']",,tt7322864,3.8,207.0
3053,tm404569,Shubh Aarambh,MOVIE,2017,,126,"['comedy', 'drama', 'family']",['IN'],,tt6949882,6.8,121.0
3054,tm325610,Chris D'Elia: Man on Fire,MOVIE,2017,,65,"['comedy', 'documentation']",['US'],,tt7068896,6.5,1720.0
3055,tm321563,A Drowning Man,MOVIE,2017,,15,['drama'],"['DK', 'GR', 'GB']",,,,
3056,tm1063790,A Man for The Weekend,MOVIE,2017,,94,"['romance', 'comedy']",['CM'],,tt15007420,4.0,11.0
3057,tm358239,DeRay Davis: How to Act Black,MOVIE,2017,PG,66,['comedy'],['US'],,tt7288084,6.1,427.0
3058,tm354136,"El Especial de Alex Fernández, el Especial",MOVIE,2017,,52,['comedy'],['MX'],,tt7520228,6.6,73.0
3059,ts54112,Life Plan A and B,SHOW,2017,TV-PG,80,['drama'],['TW'],1.0,tt7034962,7.8,106.0
3060,tm411649,Thug Life,MOVIE,2017,,134,"['comedy', 'drama']",['IN'],,tt9537072,5.7,48.0
3061,tm350945,Posesif,MOVIE,2017,,102,"['drama', 'comedy', 'romance']",['ID'],,tt8425410,7.4,920.0
3062,tm244310,Merku Thodarchi Malai,MOVIE,2018,,122,['drama'],['IN'],,tt7794052,8.6,1810.0
3063,tm370781,Natalia Valdebenito: El especial,MOVIE,2018,,76,['comedy'],['CL'],,tt7663776,5.1,82.0
3064,tm376709,Jani Dueñas: Grandes fracasos de ayer y hoy,MOVIE,2018,,77,['comedy'],"['CL', 'MX', 'US']",,tt7607260,4.8,71.0
3065,tm368284,Arango y Sanint: Ríase el show,MOVIE,2018,,62,['comedy'],['CO'],,tt7606464,4.0,42.0
3066,tm328041,Doob,MOVIE,2017,,102,['drama'],"['IN', 'BD']",,tt5513920,6.2,1863.0
3067,tm375836,Adel Karam: Live from Beirut,MOVIE,2018,R,59,['comedy'],['LB'],,tt8081748,5.5,144.0
3068,tm404610,Stretch Armstrong: The Breakout,MOVIE,2018,,45,['animation'],['US'],,,,
3069,tm358370,Love and Shukla,MOVIE,2017,,117,"['romance', 'comedy', 'drama']",['IN'],,tt7647198,7.3,933.0
3070,tm367105,Alejandro Riaño: Especial de stand up,MOVIE,2018,,60,['comedy'],['CO'],,tt7607558,4.9,69.0
3071,tm289882,Birdshot,MOVIE,2017,,116,"['thriller', 'drama']",['PH'],,tt6159150,6.6,781.0
3072,tm370472,Kavin Jay : Everybody Calm Down!,MOVIE,2018,,53,"['comedy', 'documentation']",['XX'],,tt7924764,5.9,232.0
3073,tm369453,Mau Nieto: viviendo sobrio… desde el bar,MOVIE,2018,,57,['comedy'],['MX'],,tt7607492,6.7,80.0
3074,tm426367,Coco y Raulito: Carrusel de ternura,MOVIE,2018,PG-13,56,['comedy'],['MX'],,tt7607498,6.6,39.0
3075,tm438005,First Love,MOVIE,2018,,122,"['drama', 'romance']",['PH'],,tt9060390,6.0,149.0
3076,tm416134,Fernando Sanjiao: Hombre,MOVIE,2018,,63,['comedy'],['AR'],,tt7607332,6.3,57.0
3077,tm448690,Prince of Peoria: A Christmas Moose Miracle,MOVIE,2018,,29,['comedy'],[],,,,
3078,ts97584,Highland: Thailand's Marijuana Awakening,SHOW,2017,TV-MA,20,['documentation'],['US'],1.0,tt7201224,6.2,24.0
3079,tm369210,Ricardo Quevedo: Hay gente así,MOVIE,2018,,58,['comedy'],['CO'],,tt7607450,6.3,104.0
3080,tm371741,Si saben cómo me pongo ¿Pa' qué me invitan?,MOVIE,2018,,89,"['romance', 'comedy']",['CO'],,tt7940122,4.6,216.0
3081,tm478147,The Lost Café,MOVIE,2018,,76,"['drama', 'comedy']","['NO', 'NG']",,tt7371662,6.4,24.0
3082,tm840936,Zoé: Panoramas,MOVIE,2017,PG,89,"['music', 'documentation']",['XX'],,tt5158844,6.8,77.0
3083,tm349134,Fabrizio Copano: solo pienso en mí,MOVIE,2017,,59,['comedy'],['CL'],,tt8134310,5.0,33.0
3084,tm459527,Good Game: The Beginning,MOVIE,2018,PG-13,104,"['comedy', 'drama', 'sport']",['TR'],,tt8510324,4.4,1796.0
3085,tm440324,Santo cachón,MOVIE,2018,,87,['comedy'],['CO'],,tt9189572,4.8,53.0
3086,tm450512,Pinky Memsaab,MOVIE,2018,,124,"['drama', 'family']",['PK'],,tt8529070,6.3,521.0
3087,tm403197,Heaven Without People,MOVIE,2017,,91,['drama'],['LB'],,tt7583280,7.6,1249.0
3088,tm429383,Yoo Byung Jae: Discomfort Zone,MOVIE,2018,,54,['comedy'],['KR'],,,,
3089,tm458074,"Edmilson Filho: Notas, Comedy about Relationships",MOVIE,2018,,79,['comedy'],['BR'],,tt9234638,5.2,20.0
3090,tm440208,Hadithi za Kumekucha: Fatuma,MOVIE,2018,,85,['drama'],['TZ'],,tt8329296,7.6,8.0
3091,tm336084,Echcharikkai,MOVIE,2018,,134,"['thriller', 'crime', 'drama']",['IN'],,tt7853268,6.3,307.0
3092,tm450769,Nathicharami,MOVIE,2018,,116,['drama'],['IN'],,tt9084890,7.2,316.0
3093,tm362737,Facing Mecca,MOVIE,2017,,25,['drama'],['CH'],,,,
3094,tm480647,Ayana,MOVIE,2017,,112,"['drama', 'documentation']",['KG'],,tt6891660,7.4,128.0
3095,tm479734,Table Manners,MOVIE,2018,,105,"['comedy', 'drama']","['ZA', 'CA']",,tt7385538,5.1,43.0
3096,tm478654,Salam - The First ****** Nobel Laureate,MOVIE,2018,,75,['documentation'],['US'],,tt7904606,7.8,414.0
3097,tm369079,Todd Glass: Act Happy,MOVIE,2018,,62,['comedy'],['US'],,tt7752142,5.1,366.0
3098,tm420789,Lilli,MOVIE,2018,PG,91,['thriller'],['IN'],,tt8273258,5.7,278.0
3099,tm368448,Eve's Apple,MOVIE,2017,,90,"['documentation', 'european']",['ES'],,tt7388694,5.9,86.0
3100,tm349140,Joaquín Reyes: Una y no más,MOVIE,2017,,77,['comedy'],[],,,,
3101,tm411528,Enissa Amani: Ehrenwort,MOVIE,2018,PG,65,"['comedy', 'european']",['US'],,tt8328418,5.5,194.0
3102,tm348281,Kingdom of Us,MOVIE,2017,,109,"['documentation', 'drama']",['GB'],,tt7321274,7.0,887.0
3103,tm423593,Aruna & Her Palate,MOVIE,2018,,106,"['romance', 'drama']",['ID'],,tt8894180,7.2,765.0
3104,tm438105,Into the Wind,MOVIE,2018,,76,"['drama', 'european']",['CZ'],,tt8476276,4.2,42.0
3105,tm471288,Baby Mamas,MOVIE,2018,,93,"['drama', 'comedy']",['ZA'],,tt8686460,6.6,63.0
3106,ts80751,The Break with Michelle Wolf,SHOW,2018,TV-MA,30,['comedy'],['US'],1.0,tt8010342,5.1,1862.0
3107,tm346867,Lynne Koplitz: Hormonal Beast,MOVIE,2017,,51,['comedy'],['US'],,tt6892388,6.2,417.0
3108,tm312738,Jindua,MOVIE,2017,,140,"['romance', 'comedy', 'family']",['IN'],,tt5917052,6.5,275.0
3109,tm404828,Yoo Byung Jae: Too Much Information,MOVIE,2018,,63,['comedy'],['KR'],,tt8140738,5.3,53.0
3110,ts57116,Ask the Doctor,SHOW,2017,,28,['documentation'],['AU'],3.0,tt7188736,6.5,289.0
3111,tm242887,Sei,MOVIE,2018,,128,"['thriller', 'action', 'crime']",['IN'],,tt5820544,4.2,64.0
3112,tm494577,Oga Bolaji,MOVIE,2018,,91,['drama'],['NG'],,tt8847418,,
3113,tm444799,Christmas Catch,MOVIE,2018,,80,"['romance', 'comedy', 'crime']",['CA'],,tt8322908,5.3,1428.0
3114,tm479933,Project Papa,MOVIE,2018,G,97,['drama'],['XX'],,tt7243756,6.3,35.0
3115,ts80993,Kibaoh Klashers,SHOW,2017,TV-Y7,24,['scifi'],['CN'],2.0,tt7492122,6.3,17.0
3116,tm371188,#FriendButMarried,MOVIE,2018,,102,"['romance', 'comedy', 'drama']",['ID'],,tt8076266,6.9,695.0
3117,tm367613,Mr. Chandramouli,MOVIE,2018,,122,"['romance', 'sport', 'comedy']",['IN'],,tt7486356,5.1,234.0
3118,tm369452,Sebastián Marcelo Wainraich,MOVIE,2018,,49,['comedy'],['AR'],,tt7607416,6.4,105.0
3119,ts81828,True: Wonderful Wishes,SHOW,2018,TV-Y,23,['animation'],['US'],1.0,,,
3120,tm430281,Dhh,MOVIE,2018,R,128,"['drama', 'family']",['IN'],,tt7613166,7.9,320.0
3121,tm445852,Three Words to Forever,MOVIE,2018,,106,"['drama', 'romance', 'comedy', 'family']",['XX'],,tt9248252,6.8,109.0
3122,tm512751,In Line,MOVIE,2017,,115,['drama'],['NG'],,tt7508734,6.1,34.0
3123,tm447915,Little Singham aur Kaal ka Mahajaal,MOVIE,2018,,68,['comedy'],[],,,,
3124,tm368697,Unexpectedly Yours,MOVIE,2017,,120,"['romance', 'comedy']",['PH'],,tt7686876,6.8,178.0
3125,tm452767,Next Enti?,MOVIE,2018,,157,"['drama', 'romance', 'comedy']",['XX'],,tt6972212,4.6,159.0
3126,ts236619,Loo Loo Kids Johny & Friends Musical Adventure,SHOW,2018,TV-Y,3,[],['US'],1.0,,,
3127,ts85660,The Sound of Your Heart: Reboot,SHOW,2018,,34,['comedy'],['KR'],2.0,tt7885558,5.9,134.0
3128,ts119730,Luo Bao Bei,SHOW,2018,TV-Y,11,['animation'],[],1.0,tt7192414,8.0,38.0
3129,ts268283,RIDE ON TIME,SHOW,2018,TV-PG,24,[],['JP'],3.0,,,
3130,ts104093,Dance & Sing With True,SHOW,2018,,0,"['animation', 'family']",[],1.0,tt9315892,,
3131,ts86360,Pretty Man,SHOW,2018,TV-14,35,['family'],['CN'],2.0,,,
3132,tm368006,Harith Iskander: I Told You So,MOVIE,2018,,61,['comedy'],['US'],,tt7902184,4.6,172.0
3133,ts58061,Memories of Love,SHOW,2018,TV-PG,44,"['drama', 'romance']",['CN'],1.0,tt8246636,5.9,16.0
3134,tm834886,Wedy Atkalam,MOVIE,2018,,72,"['drama', 'comedy']",['KW'],,tt9437052,5.8,17.0
3135,tm309251,Kanavu Variyam,MOVIE,2017,G,118,"['scifi', 'family', 'drama']",['IN'],,tt5283434,6.4,144.0
3136,ts80671,We Speak Dance,SHOW,2018,TV-MA,22,['documentation'],['US'],1.0,tt7737500,7.5,148.0
3137,tm320949,Simplemente Manu NNa,MOVIE,2017,,71,['comedy'],['MX'],,tt6833550,5.5,50.0
3138,tm438423,For the Broken Hearted,MOVIE,2018,,92,['drama'],['PH'],,tt9074344,6.7,94.0
3139,tm325650,King of Peking,MOVIE,2017,,88,"['comedy', 'drama']","['US', 'CN', 'AU']",,tt6406976,6.4,364.0
3140,tm428877,Babamın Ceketi,MOVIE,2018,,100,['comedy'],['TR'],,tt8857590,4.9,854.0
3141,tm478967,Until Midnight,MOVIE,2018,R,78,"['drama', 'thriller']",['AE'],,tt7741602,6.9,717.0
3142,tm364525,Beat Bugs: All Together Now,MOVIE,2017,,50,['animation'],['US'],,,,
3143,tm1073433,Shiva: The Secret World Of Vedas City,MOVIE,2017,G,78,[],[],,,,
3144,tm369456,Fakkah Fuzz: Almost Banned,MOVIE,2018,,60,['comedy'],['XX'],,tt8507516,4.3,56.0
3145,tm447514,Vir Das: Losing It,MOVIE,2018,PG-13,67,['comedy'],['US'],,tt9315848,7.0,1238.0
3146,tm476959,What Did I Mess,MOVIE,2018,PG-13,100,"['romance', 'comedy']",['LB'],,tt9163340,7.1,695.0
3147,ts84372,YG Future Strategy Office,SHOW,2018,TV-MA,27,['comedy'],['KR'],1.0,tt8129694,6.9,204.0
3148,tm422510,Al-Khawaga's Dilemma,MOVIE,2018,,110,['drama'],['EG'],,,,
3149,tm362878,Dilan 1990,MOVIE,2018,,109,"['romance', 'drama']",['ID'],,tt7843946,7.0,3294.0
3150,tm449262,Ascharya Fuck It,MOVIE,2018,,90,"['thriller', 'drama', 'romance']",['IN'],,tt6531196,5.4,904.0
3151,tm407881,Fary Is the New Black,MOVIE,2018,,74,"['comedy', 'european']",['FR'],,tt8201924,5.8,132.0
3152,tm1073233,Motu Patlu in the City of Gold,MOVIE,2018,G,77,[],[],,,,
3153,tm426994,Brij Mohan Amar Rahe!,MOVIE,2018,,100,"['comedy', 'drama', 'crime']",['IN'],,tt6514010,7.0,3759.0
3154,tm421161,W. Kamau Bell: Private School Negro,MOVIE,2018,,65,['comedy'],['US'],,tt8467788,6.4,770.0
3155,tm246330,Pandigai,MOVIE,2017,R,150,"['thriller', 'action', 'romance']",['IN'],,tt7087944,6.3,285.0
3156,tm858471,The Bridge,MOVIE,2017,,115,"['romance', 'drama']",['CA'],,tt8193396,5.6,36.0
3157,tm465864,Hajwala 2: Mysterious Mission,MOVIE,2018,PG-13,115,"['action', 'comedy']",['AE'],,tt8531618,4.0,91.0
3158,tm493814,Satria Heroes: Revenge of the Darkness,MOVIE,2017,,92,"['drama', 'fantasy', 'scifi', 'action']",['ID'],,tt9033440,4.4,69.0
3159,tm491499,Fan of Amoory,MOVIE,2018,G,91,['drama'],['AE'],,tt9140904,5.9,35.0
3160,tm481189,Bogda,MOVIE,2018,,160,['drama'],['IN'],,tt6685074,7.2,52.0
3161,tm433087,Rise: Ini Kalilah,MOVIE,2018,,102,['drama'],['MY'],,tt9866736,5.1,40.0
3162,ts84341,What She Put on the Table,SHOW,2017,TV-14,85,['drama'],['TW'],1.0,tt7073222,7.3,30.0
3163,tm332572,Meghnadbodh Rohoshyo,MOVIE,2017,,122,['thriller'],['IN'],,tt6791638,6.3,491.0
3164,tm421125,The Suit,MOVIE,2018,,96,"['comedy', 'family', 'action', 'drama']",['EG'],,tt8805486,5.4,1608.0
3165,ts250172,Afronta!,SHOW,2017,TV-PG,0,['documentation'],['BR'],1.0,tt12467250,7.4,8.0
3166,ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,SHOW,2017,TV-Y,30,"['music', 'animation', 'family']",[],1.0,tt11456582,4.2,9.0
3167,tm332500,Finally Found Someone,MOVIE,2017,,118,"['comedy', 'romance']",['PH'],,tt7151438,5.7,229.0
3168,tm436704,Super Monsters Save Halloween,MOVIE,2018,,24,"['animation', 'family']",['US'],,tt9085726,5.4,27.0
3169,tm441915,Elf Pets: Santa's St. Bernards Save Christmas,MOVIE,2018,G,26,"['animation', 'fantasy']",['US'],,tt9233904,5.3,95.0
3170,tm460198,Catch.er,MOVIE,2017,,81,"['crime', 'drama']",['NG'],,tt8607728,4.5,30.0
3171,tm327926,Panoptic,MOVIE,2017,,79,['documentation'],"['AE', 'LB']",,tt7138456,6.2,59.0
3172,tm458186,Komola Rocket,MOVIE,2018,,95,['drama'],['BD'],,tt8506874,7.4,1017.0
3173,tm478701,Lara and the Beat,MOVIE,2018,,137,"['drama', 'music', 'romance']",['NG'],,tt7819668,6.7,146.0
3174,ts78444,Luna Petunia Return to Amazia,SHOW,2018,TV-Y,24,['animation'],['US'],2.0,tt7924854,4.8,48.0
3175,tm426260,Si Doel the Movie,MOVIE,2018,,85,"['drama', 'comedy', 'romance']",['ID'],,tt8669070,6.9,415.0
3176,tm1146751,Bahasha,MOVIE,2018,,85,['drama'],['TZ'],,tt8627254,7.0,23.0
3177,tm463592,Little Miss Sumo,MOVIE,2018,,18,['documentation'],"['JP', 'GB']",,,,
3178,ts86497,Russian Doll,SHOW,2019,TV-MA,28,"['drama', 'comedy']",['US'],2.0,tt7520794,7.8,88945.0
3179,tm441050,The Gentlemen,MOVIE,2019,R,113,"['comedy', 'crime', 'action']","['US', 'GB']",,tt8367814,7.8,314049.0
3180,ts216679,Bridgerton,SHOW,2020,TV-MA,62,"['drama', 'romance']",['US'],4.0,tt8740790,7.3,122036.0
3181,ts87466,Demon Slayer: Kimetsu no Yaiba,SHOW,2019,TV-MA,25,"['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror']",['JP'],3.0,tt9335498,8.7,88265.0
3182,ts82915,Sex Education,SHOW,2019,TV-MA,52,"['drama', 'comedy']",['GB'],4.0,tt7767422,8.3,251168.0
3183,ts81007,After Life,SHOW,2019,TV-MA,28,"['comedy', 'drama']",['GB'],3.0,tt8398600,8.5,124972.0
3184,ts88361,"Love, Death & Robots",SHOW,2019,TV-MA,13,"['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy']",['US'],3.0,tt9561862,8.4,131937.0
3185,ts76645,The Umbrella Academy,SHOW,2019,TV-14,52,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",['US'],3.0,tt1312171,8.0,202522.0
3186,ts57327,The Witcher,SHOW,2019,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'horror']",['US'],2.0,tt5180504,8.2,465949.0
3187,tm681578,The Rental,MOVIE,2020,R,88,"['thriller', 'drama', 'horror']",['US'],,tt10003008,5.7,29201.0
3188,tm366227,Uncut Gems,MOVIE,2019,R,130,"['drama', 'thriller', 'comedy', 'crime']",['US'],,tt5727208,7.4,261956.0
3189,ts87453,Space Force,SHOW,2020,TV-MA,30,['comedy'],['US'],2.0,tt9612516,6.7,61739.0
3190,ts88613,Formula 1: Drive to Survive,SHOW,2019,TV-MA,38,"['documentation', 'sport']",['GB'],6.0,tt8289930,8.6,36661.0
3191,tm832345,365 Days,MOVIE,2020,,114,"['romance', 'drama', 'european']",['PL'],,tt10886166,3.3,80198.0
3192,ts89259,The Queen's Gambit,SHOW,2020,TV-MA,56,"['drama', 'sport']",['US'],1.0,tt10048342,8.6,406350.0
3193,ts89339,Selling Sunset,SHOW,2019,TV-MA,35,['reality'],['US'],5.0,tt9817298,6.5,5482.0
3194,ts82914,Dead to Me,SHOW,2019,TV-MA,31,"['drama', 'crime', 'comedy']",['US'],2.0,tt9889712,8.0,73110.0
3195,ts90234,I Think You Should Leave with Tim Robinson,SHOW,2019,TV-MA,16,['comedy'],['US'],3.0,tt10050772,7.9,11411.0
3196,ts81120,The Last Dance,SHOW,2020,TV-MA,50,"['documentation', 'history', 'sport']",['US'],1.0,tt8420184,9.1,108321.0
3197,ts224901,The Stranger,SHOW,2020,TV-MA,45,"['crime', 'thriller', 'drama']",['GB'],1.0,tt9698480,7.3,46564.0
3198,ts84146,Emily in Paris,SHOW,2020,TV-MA,29,"['drama', 'comedy', 'romance']",['US'],2.0,tt8962124,6.9,84302.0
3199,ts221904,Unbelievable,SHOW,2019,TV-MA,48,"['drama', 'crime']",['US'],1.0,tt7909970,8.4,95658.0
3200,ts82361,ULTRAMAN,SHOW,2019,TV-14,24,"['scifi', 'action', 'drama', 'fantasy', 'animation']",['JP'],3.0,tt8699270,6.8,2025.0
3201,ts254656,Jurassic World: Camp Cretaceous,SHOW,2020,TV-PG,24,"['action', 'family', 'scifi', 'animation']",['US'],4.0,tt10436228,7.5,7423.0
3202,ts89840,Virgin River,SHOW,2019,TV-14,44,"['drama', 'romance']",['US'],3.0,tt9077530,7.4,34797.0
3203,ts235655,Outer Banks,SHOW,2020,TV-MA,49,"['action', 'drama', 'romance', 'thriller', 'crime']",['US'],2.0,tt10293938,7.5,43404.0
3204,ts87953,Locke & Key,SHOW,2020,TV-14,48,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],3.0,tt3007572,7.4,72031.0
3205,tm414584,Rambo: Last Blood,MOVIE,2019,R,101,"['thriller', 'western', 'action']","['US', 'CN']",,tt1206885,6.1,95013.0
3206,ts223986,The Circle,SHOW,2020,TV-MA,52,['reality'],['US'],5.0,tt9581768,7.3,6380.0
3207,tm427335,Freaks,MOVIE,2019,R,105,"['scifi', 'thriller', 'drama']","['US', 'CA']",,tt8781414,6.7,34111.0
3208,tm417392,The King,MOVIE,2019,R,140,"['drama', 'history', 'romance', 'war']","['AU', 'US']",,tt7984766,7.3,119020.0
3209,ts252505,Are You Afraid of the Dark?,SHOW,2019,TV-PG,44,"['thriller', 'horror', 'family', 'drama', 'fantasy']",['US'],2.0,tt10473306,7.1,2151.0
3210,tm369594,I'm Thinking of Ending Things,MOVIE,2020,R,134,"['thriller', 'fantasy', 'drama']",['US'],,tt7939766,6.6,79921.0
3211,ts87248,In the Dark,SHOW,2019,TV-14,41,"['comedy', 'drama', 'crime', 'horror', 'action']",['US'],4.0,tt7772602,7.7,10927.0
3212,ts103702,Young Wallander,SHOW,2020,TV-MA,45,"['crime', 'drama', 'thriller']",['GB'],2.0,tt9359220,6.8,11039.0
3213,tm368699,The Devil All the Time,MOVIE,2020,R,138,"['drama', 'thriller', 'crime', 'horror']",['US'],,tt8956406,7.1,122321.0
3214,ts80962,Tuca & Bertie,SHOW,2019,TV-MA,24,"['comedy', 'animation']",['US'],2.0,tt8036272,7.3,6724.0
3215,tm863808,My Octopus Teacher,MOVIE,2020,,84,['documentation'],"['ZA', 'GB']",,tt12888462,8.1,51232.0
3216,tm244149,The Irishman,MOVIE,2019,R,209,"['drama', 'crime', 'history', 'thriller']",['US'],,tt1302006,7.8,371209.0
3217,tm827638,Synchronic,MOVIE,2019,R,102,"['horror', 'scifi', 'thriller', 'drama']",['US'],,tt9016974,6.2,28617.0
3218,tm849022,Hillbilly Elegy,MOVIE,2020,R,116,['drama'],['US'],,tt6772802,6.7,40703.0
3219,ts225651,Feel Good,SHOW,2020,TV-MA,25,"['drama', 'comedy', 'romance']",['GB'],2.0,tt10098620,7.5,10317.0
3220,ts221016,Top Boy,SHOW,2019,TV-MA,44,['drama'],['GB'],3.0,,,
3221,tm431321,21 Bridges,MOVIE,2019,R,99,"['action', 'drama', 'crime', 'thriller']",['US'],,tt8688634,6.6,64117.0
3222,ts304505,Love Is Blind,SHOW,2020,TV-MA,54,"['reality', 'romance']",['US'],5.0,tt11704040,6.1,7655.0
3223,tm403709,Marriage Story,MOVIE,2019,R,136,"['drama', 'romance', 'comedy']",['GB'],,tt7653254,7.9,290643.0
3224,tm840196,The Trial of the Chicago 7,MOVIE,2020,R,130,"['drama', 'history', 'thriller']",['US'],,tt1070874,7.7,170728.0
3225,ts287836,Into the Night,SHOW,2020,TV-MA,36,"['scifi', 'drama', 'thriller']",['BE'],2.0,tt10919486,7.1,30746.0
3226,ts284800,Criminal: UK,SHOW,2019,TV-MA,44,"['drama', 'thriller', 'crime']",['GB'],2.0,tt9348692,7.6,17992.0
3227,ts235758,Never Have I Ever,SHOW,2020,TV-14,28,"['drama', 'comedy']",['US'],4.0,tt10062292,7.8,45346.0
3228,ts224303,The Daily Life of the Immortal King,SHOW,2020,TV-14,19,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",['CN'],2.0,tt11755260,7.2,1211.0
3229,tm827648,El Camino: A Breaking Bad Movie,MOVIE,2019,R,123,"['thriller', 'drama', 'crime', 'action']",['US'],,tt10819010,7.3,216847.0
3230,tm849004,Eurovision Song Contest: The Story of Fire Saga,MOVIE,2020,PG-13,123,"['comedy', 'music']",['US'],,tt8580274,6.5,91043.0
3231,ts242210,The Cursed,SHOW,2020,TV-MA,62,"['scifi', 'drama', 'fantasy', 'thriller']",['KR'],1.0,tt11841276,7.1,395.0
3232,ts252758,Get Organized with The Home Edit,SHOW,2020,TV-PG,42,['reality'],['US'],2.0,tt10834478,5.3,1454.0
3233,tm453862,The Call,MOVIE,2020,,112,"['thriller', 'scifi', 'drama', 'crime', 'horror']",['KR'],,tt10530176,7.1,29450.0
3234,ts237107,Sweet Magnolias,SHOW,2020,TV-14,50,"['drama', 'romance']",['US'],2.0,tt9077540,7.3,17435.0
3235,tm448792,In the Shadow of the Moon,MOVIE,2019,R,115,"['thriller', 'crime', 'scifi']","['US', 'CA']",,tt8110640,6.2,49894.0
3236,ts219660,Alice in Borderland,SHOW,2020,TV-MA,47,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",['JP'],2.0,tt10795658,7.6,47651.0
